Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
South Africa,2019,World,Consumer goods,Export,Export Product share(%),22.4491
South Africa,2019,World,Capital goods,Export,Export Product share(%),14.1324
South Africa,2019,World,Raw materials,Import,Import Product share(%),14.4978
South Africa,2019,World,Intermediate goods,Import,Import Product share(%),18.0645
South Africa,2019,World,Consumer goods,Import,Import Product share(%),31.3256
South Africa,2019,World,Capital goods,Import,Import Product share(%),27.6561
South Africa,2019,World,Raw materials,Tariff,Weighted Average (%),0.944448436380193
South Africa,2019,World,Intermediate goods,Tariff,Weighted Average (%),2.10839268468604
South Africa,2019,World,Consumer goods,Tariff,Weighted Average (%),13.2092979228231
South Africa,2019,World,Capital goods,Tariff,Weighted Average (%),2.06671667730793
South Africa,2019,World,All Products,Trade Indicator,World Growth (%),-1.13475826045476
South Africa,2019,World,All Products,Trade Indicator,Country Growth (%),-2.47679340607304
South Africa,2019,World,All Products,Tariff,Simple Average (%),8.37254665485935
South Africa,2019,World,All Products,Tariff,Weighted Average (%),5.36585277682137
South Africa,2019,World,All Products,Tariff,Maximum Rate (%),3000
South Africa,2019,World,All Products,Tariff,Duty Free Tariff Lines Share (%),66.5283622203258
South Africa,2019,...,...,Trade Indicator,Index of export market penetration,12.1547805895663
South Africa,2019,...,...,Trade Indicator,HH Market concentration index,0.0731196416530121
South Africa,2019,...,...,Development,Trade Balance (% of GDP),0.503142499999999
South Africa,2019,...,...,Development,Trade in services (% of GDP),8.650270082
South Africa,2019,...,...,Development,Trade (% of GDP),59.20453606
South Africa,2019,...,...,Development,"GNI per capita, Atlas method (current US$)",6040
